1|0|111000,-,-,0.0973,0.0004,-,0.3640,0.3770,0.2451,-,-,0.1389,0.0735,0.1867
1|0|111001,-,-,0.0827,0.0004,-,0.3293,0.3262,0.2447,-,-,0.1216,0.0628,0.1607
1|0|111010,-,-,0.0699,-,-,0.2791,0.2759,0.2421,-,-,0.1016,0.0523,0.1347
1|0|111011,-,-,0.0570,-,-,0.2355,0.2230,0.2415,-,-,0.0824,0.0441,0.1093
1|0|111100,-,-,0.0451,0.0004,-,0.1820,0.1733,0.2427,-,-,0.0640,0.0338,0.0838
1|0|111101,-,-,0.0302,-,-,0.1265,0.1239,0.2340,-,-,0.0449,0.0241,0.0592
1|0|111110,-,-,0.0181,-,-,0.0720,0.0738,0.2344,-,-,0.0274,0.0141,0.0347
1|0|111111,-,-,0.0056,-,-,0.0225,0.0244,0.2350,-,-,0.0089,0.0048,0.0116
1|1|000000,-,-,-,-,-,-,-,0.4657,-,-,0.0105,0.8626,-
1|1|000001,-,-,-,-,-,-,-,0.4716,-,-,0.0422,0.8515,-
1|1|000010,-,-,-,0.0008,-,-,-,0.4757,-,-,0.0777,0.8315,-
1|1|000011,-,-,-,0.0004,-,-,-,0.4835,-,-,0.1118,0.8192,-
1|1|000100,-,-,-,0.0020,-,-,-,0.4728,-,-,0.1454,0.7968,-
1|1|000101,-,-,-,0.0028,-,-,-,0.4860,-,-,0.1795,0.7845,-
1|1|000110,-,-,-,0.0060,-,-,-,0.4912,-,-,0.2124,0.7638,-
1|1|000111,-,-,0.0000,0.0196,-,-,-,0.4948,-,-,0.2427,0.7481,-
1|1|001000,-,-,-,0.0284,-,-,0.0432,0.4949,0.7241,-,0.2772,0.7320,0.0203
1|1|001001,-,-,-,0.0464,-,-,0.1292,0.4949,2.1556,-,0.3083,0.7145,0.0611
1|1|001010,-,-,-,0.0732,-,-,0.2146,0.5089,3.5639,-,0.3395,0.6989,0.1036
1|1|001011,-,-,-,0.1200,-,-,0.2952,0.5017,4.6528,-,0.3696,0.6810,0.1453
1|1|001100,-,-,0.0000,0.1804,-,-,0.3774,0.5120,4.6408,-,0.3986,0.6663,0.1861
1|1|001101,-,-,-,0.2328,-,-,0.4621,0.5144,3.9093,-,0.4275,0.6479,0.2275
1|1|001110,-,-,-,0.2816,-,-,0.5447,0.5175,2.6813,-,0.4572,0.6331,0.2680
1|1|001111,-,-,-,0.3896,-,-,0.6196,0.5123,1.5388,-,0.4897,0.6153,0.3067
1|1|010000,-,-,-,0.4884,-,-,0.6972,0.5099,0.7449,-,0.5161,0.5984,0.3480
1|1|010001,-,-,-,0.6304,-,-,0.7735,0.5145,0.2691,-,0.5442,0.5838,0.3859
1|1|010010,-,-,-,0.6888,-,-,0.8536,0.5124,0.0746,-,0.5754,0.5661,0.4242
1|1|010011,-,-,-,0.8308,-,-,0.9266,0.5061,0.0097,-,0.5993,0.5509,0.4627
1|1|010100,-,-,-,0.9712,-,-,0.9996,0.5023,0.0001,-,0.6291,0.5348,0.5014
1|1|010101,-,-,-,1.1004,-,-,1.0769,0.4953,-,-,0.6545,0.5183,0.5371
1|1|010110,-,-,-,1.1128,-,-,1.1475,0.4931,-,-,0.6835,0.5016,0.5753
1|1|010111,-,-,-,1.2524,-,-,1.2161,0.4869,-,-,0.7086,0.4891,0.6107
1|1|011000,-,-,-,1.2516,-,-,1.2889,0.4794,-,-,0.7363,0.4750,0.6461
1|1|011001,-,-,-,1.2992,-,-,1.3595,0.4760,-,-,0.7626,0.4576,0.6823
1|1|011010,-,-,-,1.2992,-,-,1.4259,0.4641,-,-,0.7854,0.4442,0.7171
1|1|011011,-,-,-,1.3428,-,-,1.5000,0.4611,-,-,0.7736,0.4265,0.7519
1|1|011100,-,-,-,1.2808,-,-,1.5650,0.4519,-,-,0.7443,0.4135,0.7858
1|1|011101,-,-,-,1.2264,-,-,1.6397,0.4409,-,-,0.7241,0.4025,0.8177
1|1|011110,-,-,-,1.1820,-,-,1.7050,0.4228,-,-,0.7019,0.3852,0.8519
1|1|011111,-,-,-,1.0680,-,-,1.7648,0.4170,-,-,0.6737,0.3730,0.8860
1|1|100000,-,-,-,0.9944,-,-,1.7653,0.4056,-,-,0.6507,0.3585,0.8856
1|1|100001,-,-,-,0.8912,-,-,1.7053,0.3988,-,-,0.6262,0.3459,0.8528
1|1|100010,-,-,-,0.7904,-,-,1.6379,0.3934,-,-,0.6028,0.3282,0.8209
1|1|100011,-,-,-,0.7092,-,-,1.5766,0.3725,-,-,0.5823,0.3162,0.7881
1|1|100100,-,-,-,0.5932,-,-,1.5072,0.3696,-,-,0.5541,0.3023,0.7563
1|1|100101,-,-,-,0.5096,-,-,1.4568,0.3580,-,-,0.5334,0.2907,0.7267
1|1|100110,-,-,-,0.4556,-,-,1.3870,0.3534,-,-,0.5131,0.2773,0.6969
1|1|100111,-,-,-,0.3596,-,-,1.3264,0.3366,-,-,0.4900,0.2638,0.6638
1|1|101000,-,-,-,0.2976,-,-,1.2690,0.3385,-,-,0.4652,0.2514,0.6352
1|1|101001,-,-,-,0.2432,-,-,1.2074,0.3235,-,-,0.4459,0.2404,0.6045
1|1|101010,-,-,-,0.1840,-,-,1.1515,0.3191,-,-,0.4251,0.2274,0.5763
1|1|101011,-,-,-,0.1544,-,-,1.0855,0.3088,-,-,0.4041,0.2148,0.5464
1|1|101100,-,-,-,0.1192,-,-,1.0301,0.2976,-,-,0.3800,0.2046,0.5184
1|1|101101,-,-,-,0.0972,-,-,0.9766,0.2980,-,-,0.3582,0.1932,0.4891
1|1|101110,-,-,-,0.0560,-,-,0.9165,0.2902,-,-,0.3384,0.1797,0.4580
1|1|101111,-,-,-,0.0488,-,-,0.8602,0.2828,-,-,0.3196,0.1696,0.4319
1|1|110000,-,-,-,0.0416,-,-,0.8107,0.2776,-,-,0.2981,0.1585,0.4044
1|1|110001,-,-,-,0.0272,-,-,0.7478,0.2714,-,-,0.2768,0.1471,0.3746
1|1|110010,-,-,-,0.0176,-,-,0.6954,0.2642,-,-,0.2570,0.1364,0.3470
1|1|110011,-,-,-,0.0124,-,-,0.6411,0.2597,-,-,0.2374,0.1252,0.3206
1|1|110100,-,-,-,0.0068,-,-,0.5930,0.2545,-,-,0.2167,0.1153,0.2928
1|1|110101,-,-,-,0.0044,-,-,0.5347,0.2541,-,-,0.1966,0.1040,0.2665
1|1|110110,-,-,-,0.0032,-,-,0.4815,0.2516,-,-,0.1779,0.0940,0.2389
1|1|110111,-,-,-,0.0004,-,-,0.4269,0.2504,-,-,0.1584,0.0836,0.2129
1|1|111000,-,-,-,0.0012,-,-,0.3771,0.2409,-,-,0.1393,0.0732,0.1861
1|1|111001,-,-,-,0.0008,-,-,0.3282,0.2472,-,-,0.1200,0.0628,0.1604
1|1|111010,-,-,-,0.0004,-,-,0.2742,0.2439,-,-,0.1010,0.0536,0.1356
1|1|111011,-,-,-,-,-,-,0.2240,0.2369,-,-,0.0820,0.0428,0.1091
1|1|111100,-,-,-,-,-,-,0.1720,0.2396,-,-,0.0638,0.0337,0.0841
1|1|111101,-,-,-,-,-,-,0.1239,0.2383,-,-,0.0441,0.0245,0.0595
1|1|111110,-,-,-,-,-,-,0.0735,0.2419,-,-,0.0271,0.0141,0.0349
1|1|111111,-,-,-,-,-,-,0.0235,0.2357,-,-,0.0091,0.0049,0.0114
2|0|000000,-,-,4.0429,-,-,-,-,0.4709,-,-,0.0102,0.8628,-
2|0|000001,-,-,2.9486,-,0.0478,-,-,0.4686,-,-,0.0420,0.8528,-
2|0|000010,-,-,2.5261,-,0.1879,-,-,0.4753,-,-,0.0769,0.8320,-
2|0|000011,0.1829,-,2.2807,0.0004,0.3890,-,-,0.4712,-,-,0.1113,0.8132,-
2|0|000100,1.4821,-,2.0721,-,0.6538,-,-,0.4736,-,-,0.1465,0.8027,-
2|0|000101,2.9396,-,1.9216,0.0032,0.9206,-,-,0.4836,-,-,0.1800,0.7815,-
2|0|000110,4.3798,-,1.7937,0.0080,1.1895,-,-,0.4875,-,-,0.2134,0.7628,-
2|0|000111,5.8624,-,1.6628,0.0132,1.4466,-,-,0.4942,-,-,0.2436,0.7458,-
2|0|001000,6.3291,-,1.5818,0.0308,1.5414,0.0446,-,0.5034,0.7278,-,0.2768,0.7283,0.0201
2|0|001001,6.4669,-,1.4846,0.0516,1.5425,0.1278,-,0.4984,2.1626,-,0.3097,0.7124,0.0613
2|0|001010,6.4342,-,1.4094,0.0780,1.5414,0.2177,-,0.5137,3.5711,-,0.3381,0.6990,0.1032
2|0|001011,5.8660,-,1.3397,0.1148,1.4990,0.2986,-,0.5112,4.6166,-,0.3708,0.6794,0.1460
2|0|001100,4.4499,-,1.2759,0.1800,1.4170,0.3904,-,0.5119,4.6420,-,0.3991,0.6652,0.1865
2|0|001101,3.2253,-,1.2209,0.2232,1.3400,0.4538,-,0.5117,3.9095,-,0.4284,0.6483,0.2284
2|0|001110,1.8688,-,1.1462,0.2880,1.2980,0.5446,-,0.5188,2.6802,-,0.4601,0.6312,0.2681
2|0|001111,0.6173,-,1.0921,0.4140,1.2969,0.6285,-,0.5223,1.5552,-,0.4868,0.6186,0.3085
2|0|010000,-,-,1.0557,0.5008,1.2974,0.6949,-,0.5082,0.7392,-,0.5208,0.5982,0.3471
2|0|010001,-,-,1.0157,0.6020,1.2944,0.7600,-,0.5174,0.2743,-,0.5462,0.5830,0.3862
2|0|010010,-,-,0.9702,0.7192,1.2974,0.8260,-,0.5115,0.0754,-,0.5733,0.5692,0.4243
2|0|010011,-,-,0.9360,0.8448,1.3004,0.9499,-,0.5066,0.0092,-,0.6012,0.5514,0.4622
2|0|010100,-,-,0.8929,0.9440,1.2891,0.9951,-,0.4995,0.0001,-,0.6297,0.5332,0.5024
2|0|010101,-,-,0.8538,1.0284,1.2228,1.0916,-,0.4949,-,-,0.6541,0.5204,0.5375
2|0|010110,-,-,0.8174,1.1220,1.1513,1.1504,-,0.4950,-,-,0.6816,0.5046,0.5719
2|0|010111,-,-,0.7884,1.2212,1.0770,1.2425,-,0.4937,-,-,0.7121,0.4895,0.6105
2|0|011000,-,-,0.7485,1.2496,1.0132,1.3175,-,0.4679,-,-,0.7382,0.4722,0.6454
2|0|011001,-,-,0.7257,1.2944,0.9436,1.3799,-,0.4723,-,-,0.7598,0.4582,0.6820
2|0|011010,-,-,0.6793,1.2984,0.8703,1.4024,-,0.4685,-,-,0.7855,0.4428,0.7171
2|0|011011,-,-,0.6553,1.3328,0.8345,1.5081,-,0.4489,-,-,0.7713,0.4273,0.7520
2|0|011100,-,-,0.6315,1.2900,0.8352,1.5705,-,0.4345,-,-,0.7477,0.4138,0.7865
2|0|011101,-,-,0.6058,1.2044,0.8360,1.6412,-,0.4404,-,-,0.7246,0.3973,0.8191
2|0|011110,-,-,0.5770,1.1640,0.8385,1.6805,-,0.4344,-,-,0.6985,0.3842,0.8517
2|0|011111,-,-,0.5498,1.0608,0.8328,1.7630,-,0.4185,-,-,0.6738,0.3734,0.8881
2|0|100000,-,-,0.5338,0.9600,0.8292,1.7921,-,0.4066,-,-,0.6501,0.3569,0.8836
2|0|100001,-,-,0.5085,0.8908,0.8376,1.6967,-,0.3994,-,-,0.6261,0.3427,0.8533
2|0|100010,-,-,0.4840,0.8064,0.8660,1.6012,-,0.3922,-,-,0.6059,0.3295,0.8219
2|0|100011,-,-,0.4569,0.7136,0.8654,1.5688,-,0.3839,-,-,0.5758,0.3189,0.7901
2|0|100100,-,-,0.4504,0.5896,0.8640,1.5028,-,0.3726,-,-,0.5537,0.3059,0.7602
2|0|100101,-,-,0.4144,0.5132,0.8645,1.4351,-,0.3580,-,-,0.5372,0.2910,0.7267
2|0|100110,-,-,0.3983,0.4472,0.8675,1.3968,-,0.3571,-,-,0.5099,0.2769,0.6948
2|0|100111,-,-,0.3714,0.3944,0.8640,1.3244,-,0.3471,-,-,0.4887,0.2648,0.6653
2|0|101000,-,-,0.3570,0.3068,0.8374,1.2161,-,0.3343,-,-,0.4671,0.2505,0.6350
2|0|101001,-,-,0.3355,0.2412,0.8042,1.1844,-,0.3292,-,-,0.4452,0.2412,0.6035
2|0|101010,-,-,0.3193,0.1828,0.8117,1.1441,-,0.3156,-,-,0.4242,0.2276,0.5755
2|0|101011,-,-,0.3068,0.1448,0.8080,1.0843,-,0.3065,-,-,0.4024,0.2153,0.5462
2|0|101100,-,-,0.2843,0.1256,0.8076,1.0130,-,0.3011,-,-,0.3781,0.2050,0.5153
2|0|101101,-,-,0.2652,0.0884,0.8067,0.9723,-,0.3039,-,-,0.3591,0.1922,0.4878
2|0|101110,-,-,0.2503,0.0636,0.8060,0.9317,-,0.2946,-,-,0.3392,0.1822,0.4606
2|0|101111,-,-,0.2303,0.0492,0.8060,0.8693,-,0.2776,-,-,0.3161,0.1684,0.4313
2|0|110000,-,-,0.2196,0.0340,0.7935,0.8151,-,0.2750,-,-,0.2972,0.1583,0.4032
2|0|110001,-,-,0.1999,0.0256,0.6894,0.7620,-,0.2679,-,-,0.2760,0.1465,0.3758
2|0|110010,-,-,0.1865,0.0132,0.5898,0.6989,-,0.2745,-,-,0.2570,0.1362,0.3472
2|0|110011,-,-,0.1677,0.0128,0.4772,0.6328,-,0.2626,-,-,0.2383,0.1248,0.3207
2|0|110100,-,-,0.1535,0.0072,0.3717,0.5823,-,0.2581,-,-,0.2163,0.1144,0.2932
2|0|110101,-,-,0.1397,0.0032,0.2651,0.5242,-,0.2549,-,-,0.1962,0.1045,0.2676
2|0|110110,-,-,0.1232,0.0028,0.1567,0.4835,-,0.2527,-,-,0.1778,0.0941,0.2387
2|0|110111,-,-,0.1101,0.0020,0.0521,0.4241,-,0.2484,-,-,0.1579,0.0848,0.2130
2|0|111000,-,-,0.0954,0.0004,-,0.3673,-,0.2457,-,-,0.1385,0.0729,0.1873
2|0|111001,-,-,0.0791,-,-,0.3342,-,0.2414,-,-,0.1192,0.0626,0.1612
2|0|111010,-,-,0.0715,-,-,0.2755,-,0.2403,-,-,0.1007,0.0532,0.1362
2|0|111011,-,-,0.0560,-,-,0.2210,-,0.2437,-,-,0.0825,0.0436,0.1094
2|0|111100,-,-,0.0456,-,-,0.1780,-,0.2366,-,-,0.0645,0.0333,0.0841
2|0|111101,-,-,0.0299,-,-,0.1186,-,0.2392,-,-,0.0443,0.0239,0.0586
2|0|111110,-,-,0.0183,-,-,0.0763,-,0.2338,-,-,0.0268,0.0143,0.0348
2|0|111111,-,-,0.0060,-,-,0.0225,-,0.2340,-,-,0.0091,0.0049,0.0114
2|1|000000,-,-,0.0001,-,-,-,-,0.4708,-,-,0.0105,0.8638,-
2|1|000001,-,-,-,-,-,-,-,0.4701,-,-,0.0417,0.8500,-
2|1|000010,-,-,-,-,-,-,-,0.4708,-,-,0.0776,0.8352,-
2|1|000011,-,-,-,-,-,-,-,0.4832,-,-,0.1102,0.8151,-
2|1|000100,-,-,-,0.0028,-,-,-,0.4819,-,-,0.1437,0.7989,-
2|1|000101,-,-,-,0.0052,-,-,-,0.4850,-,-,0.1792,0.7841,-
2|1|000110,-,-,0.0000,0.0060,-,-,-,0.4822,-,-,0.2131,0.7645,-
2|1|000111,-,-,-,0.0208,-,-,-,0.4903,-,-,0.2441,0.7481,-
2|1|001000,-,-,-,0.0312,-,-,-,0.4993,0.7194,-,0.2747,0.7304,0.0206
2|1|001001,-,-,-,0.0520,-,-,-,0.4963,2.1531,-,0.3102,0.7121,0.0612
2|1|001010,-,-,-,0.0784,-,-,-,0.5074,3.5718,-,0.3377,0.6997,0.1035
2|1|001011,-,-,-,0.1220,-,-,-,0.5074,4.6554,-,0.3693,0.6836,0.1444
2|1|001100,-,-,-,0.1680,-,-,-,0.5183,4.6502,-,0.4007,0.6687,0.1867
2|1|001101,-,-,-,0.2356,-,-,-,0.5125,3.9231,-,0.4313,0.6506,0.2273
2|1|001110,-,-,-,0.3224,-,-,-,0.5081,2.6883,-,0.4629,0.6339,0.2683
2|1|001111,-,-,-,0.4036,-,-,-,0.5184,1.5786,-,0.4877,0.6126,0.3090
2|1|010000,-,-,-,0.5064,-,-,-,0.5111,0.7480,-,0.5184,0.5979,0.3478
2|1|010001,-,-,0.0000,0.6204,-,-,-,0.5115,0.2709,-,0.5452,0.5822,0.3875
2|1|010010,-,-,-,0.7328,-,-,-,0.5133,0.0761,-,0.5772,0.5680,0.4246
2|1|010011,-,-,-,0.8240,-,-,-,0.5122,0.0093,-,0.6027,0.5521,0.4624
2|1|010100,-,-,-,0.9960,-,-,-,0.5071,0.0001,-,0.6296,0.5348,0.5012
2|1|010101,-,-,-,1.0336,-,-,-,0.4912,-,-,0.6536,0.5169,0.5384
2|1|010110,-,-,-,1.1472,-,-,-,0.4949,-,-,0.6837,0.5029,0.5729
2|1|010111,-,-,-,1.2388,-,-,-,0.4888,-,-,0.7095,0.4888,0.6115
2|1|011000,-,-,-,1.2616,-,-,-,0.4739,-,-,0.7367,0.4747,0.6476
2|1|011001,-,-,-,1.2976,-,-,-,0.4670,-,-,0.7626,0.4595,0.6798
2|1|011010,-,-,-,1.2568,-,-,-,0.4655,-,-,0.7798,0.4435,0.7172
2|1|011011,-,-,-,1.3200,-,-,-,0.4642,-,-,0.7734,0.4282,0.7516
2|1|011100,-,-,-,1.2824,-,-,-,0.4454,-,-,0.7491,0.4130,0.7830
2|1|011101,-,-,-,1.1848,-,-,-,0.4405,-,-,0.7213,0.3988,0.8179
2|1|011110,-,-,-,1.1692,-,-,-,0.4318,-,-,0.6998,0.3860,0.8514
2|1|011111,-,-,-,1.0776,-,-,-,0.4188,-,-,0.6745,0.3721,0.8860
2|1|100000,-,-,-,0.9772,-,-,-,0.4119,-,-,0.6499,0.3603,0.8862
2|1|100001,-,-,0.0000,0.8788,-,-,-,0.4030,-,-,0.6262,0.3444,0.8541
2|1|100010,-,-,-,0.8128,-,-,-,0.3910,-,-,0.6065,0.3309,0.8195
2|1|100011,-,-,-,0.6972,-,-,-,0.3808,-,-,0.5851,0.3157,0.7894
2|1|100100,-,-,-,0.5916,-,-,-,0.3674,-,-,0.5569,0.3029,0.7584
2|1|100101,-,-,-,0.5268,-,-,-,0.3596,-,-,0.5331,0.2902,0.7258
2|1|100110,-,-,-,0.4520,-,-,-,0.3489,-,-,0.5145,0.2773,0.6968
2|1|100111,-,-,-,0.3804,-,-,-,0.3472,-,-,0.4877,0.2650,0.6645
2|1|101000,-,-,-,0.2872,-,-,-,0.3328,-,-,0.4659,0.2514,0.6348
2|1|101001,-,-,-,0.2348,-,-,-,0.3273,-,-,0.4454,0.2390,0.6047
2|1|101010,-,-,-,0.2032,-,-,-,0.3206,-,-,0.4228,0.2299,0.5764
2|1|101011,-,-,-,0.1364,-,-,-,0.3077,-,-,0.4003,0.2163,0.5456
2|1|101100,-,-,-,0.1168,-,-,-,0.3050,-,-,0.3791,0.2046,0.5172
2|1|101101,-,-,-,0.0868,-,-,-,0.3010,-,-,0.3601,0.1927,0.4889
2|1|101110,-,-,-,0.0648,-,-,-,0.2830,-,-,0.3393,0.1795,0.4605
